Goal, Target, Indicator, SeriesCode, SeriesDescription, GeoAreaCode, GeoAreaName, TimePeriod, Value, Time_Detail, Source, Nature, Units,[Age],[Reporting Type],[Sex]
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",364,Iran (Islamic Republic of),2016,14.7,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",364,Iran (Islamic Republic of),2016,15.5,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",368,Iraq,2016,31.2,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",368,Iraq,2016,28.5,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",368,Iraq,2016,25.7,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",372,Ireland,2016,4.1,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",372,Ireland,2016,3.8,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",372,Ireland,2016,3.4,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",376,Israel,2016,3.8,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",376,Israel,2016,4.1,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",376,Israel,2016,3.6,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",380,Italy,2016,3,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",380,Italy,2016,3.6,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",380,Italy,2016,3.3,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",384,Côte d'Ivoire,2016,78.2,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",384,Côte d'Ivoire,2016,95.1,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",384,Côte d'Ivoire,2016,86.8,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",388,Jamaica,2016,17.2,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",388,Jamaica,2016,15.4,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",388,Jamaica,2016,13.5,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",392,Japan,2016,2.7,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",392,Japan,2016,2.8,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",392,Japan,2016,2.5,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",398,Kazakhstan,2016,9.6,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",398,Kazakhstan,2016,11,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",398,Kazakhstan,2016,12.5,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",400,Jordan,2016,17.2,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",400,Jordan,2016,15.6,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",400,Jordan,2016,18.7,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",404,Kenya,2016,40.4,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",404,Kenya,2016,44.4,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",404,Kenya,2016,48.3,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",408,Democratic People's Republic of Korea,2016,22,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",408,Democratic People's Republic of Korea,2016,20,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",408,Democratic People's Republic of Korea,2016,17.8,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",410,Republic of Korea,2016,3.4,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",410,Republic of Korea,2016,3.1,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",410,Republic of Korea,2016,3.7,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",414,Kuwait,2016,8.3,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",414,Kuwait,2016,9,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",414,Kuwait,2016,7.6,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",417,Kyrgyzstan,2016,18.7,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",417,Kyrgyzstan,2016,23.5,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",417,Kyrgyzstan,2016,21.1,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",418,Lao People's Democratic Republic,2016,46.1,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",418,Lao People's Democratic Republic,2016,56.3,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",418,Lao People's Democratic Republic,2016,51.3,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",419,Latin America and the Caribbean,2016,17.9,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",422,Lebanon,2016,8,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",422,Lebanon,2016,7.6,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",422,Lebanon,2016,8.4,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",426,Lesotho,2016,87.4,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",426,Lesotho,2016,94.4,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",426,Lesotho,2016,79.8,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",428,Latvia,2016,4.9,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",428,Latvia,2016,4.5,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",428,Latvia,2016,4.2,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",430,Liberia,2016,76.1,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",430,Liberia,2016,81.8,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",430,Liberia,2016,70,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",432,Landlocked developing countries (LLDCs),2016,62,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",434,Libya,2016,12.8,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",434,Libya,2016,14.1,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",434,Libya,2016,11.5,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",440,Lithuania,2016,5.1,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",440,Lithuania,2016,4.3,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",440,Lithuania,2016,4.7,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",442,Luxembourg,2016,2.6,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",442,Luxembourg,2016,2.3,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",442,Luxembourg,2016,2.8,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",450,Madagascar,2016,56.6,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",450,Madagascar,2016,51.8,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",450,Madagascar,2016,61.2,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",454,Malawi,2016,60.7,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",454,Malawi,2016,50.4,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",454,Malawi,2016,55.7,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",458,Malaysia,2016,8,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",458,Malaysia,2016,7.3,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",458,Malaysia,2016,8.6,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",462,Maldives,2016,10.4,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",462,Maldives,2016,9.5,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",462,Maldives,2016,8.5,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",466,Mali,2016,105.1,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",466,Mali,2016,110.4,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",466,Mali,2016,99.5,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",470,Malta,2016,7,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",470,Malta,2016,7.6,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,PER_1000_LIVE_BIRTHS,<5Y,G,MALE
