Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,Location,Nature,Reporting Type,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",616,Poland,ALLAREA,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",616,Poland,RURAL,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",616,Poland,URBAN,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",620,Portugal,ALLAREA,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",620,Portugal,RURAL,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",620,Portugal,URBAN,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",630,Puerto Rico,ALLAREA,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",634,Qatar,ALLAREA,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",410,Republic of Korea,ALLAREA,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",498,Republic of Moldova,ALLAREA,E,G,PERCENT,0,0.0093,0.01874,0.02831,0.03801,0.04769,0.05726,0.06683,0.07642,0.08602,0.09563,0.10525,0.11488,0.12452,0.13418,0.13419,0.13414,0.13403,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",498,Republic of Moldova,RURAL,E,G,PERCENT,0,0.01667,0.03333,0.05,0.06667,0.08333,0.1,0.11667,0.13333,0.15,0.16667,0.18333,0.2,0.21667,0.23333,0.23333,0.23333,0.23333,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",498,Republic of Moldova,URBAN,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",638,Réunion,ALLAREA,E,G,PERCENT,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",642,Romania,ALLAREA,E,G,PERCENT,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",642,Romania,RURAL,E,G,PERCENT,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",642,Romania,URBAN,E,G,PERCENT,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",643,Russian Federation,ALLAREA,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",643,Russian Federation,RURAL,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",643,Russian Federation,URBAN,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",646,Rwanda,ALLAREA,E,G,PERCENT,4.32299,4.17058,4.01958,3.89424,3.77252,3.65081,3.52909,3.4074,3.28573,3.16405,3.04241,2.92077,2.79914,2.67753,2.55575,2.43387,2.31197,2.19012,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",646,Rwanda,RURAL,E,G,PERCENT,4.80515,4.65813,4.51112,4.36411,4.2171,4.07008,3.92307,3.77606,3.62905,3.48204,3.33502,3.18801,3.041,2.89399,2.74697,2.59996,2.45295,2.30594,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",646,Rwanda,URBAN,E,G,PERCENT,1.5748,1.57802,1.58125,1.58447,1.5877,1.59092,1.59415,1.59738,1.6006,1.60383,1.60705,1.61028,1.6135,1.61673,1.61995,1.62318,1.6264,1.62963,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",654,Saint Helena,ALLAREA,E,G,PERCENT,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",659,Saint Kitts and Nevis,ALLAREA,E,G,PERCENT,3.39554,3.0676,2.73967,2.41173,2.0838,1.75587,1.42793,1.1,0.77207,0.44413,0.44413,0.44413,0.44413,0.44413,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",662,Saint Lucia,ALLAREA,E,G,PERCENT,10.82536,10.8316,10.8553,10.87837,9.90491,8.91589,7.91204,6.89404,5.86257,4.81836,3.76562,2.72949,1.69335,0.87528,0.79149,0.79291,0.79475,0.79706,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",662,Saint Lucia,RURAL,E,G,PERCENT,11.40089,11.40089,11.40089,11.40089,10.23412,9.06736,7.90059,6.73383,5.56706,4.4003,3.23353,2.06677,0.9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",662,Saint Lucia,URBAN,E,G,PERCENT,9.3287,9.3287,9.3287,9.3287,8.86996,8.41121,7.95247,7.49372,7.03498,6.57623,6.11749,5.65874,5.2,4.74126,4.28251,4.28251,4.28251,4.28251,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",670,Saint Vincent and the Grenadines,ALLAREA,E,G,PERCENT,2.6645,2.7141,2.76369,2.81328,2.86287,2.91246,2.96205,3.01164,3.06124,3.11083,3.16042,3.21001,3.2596,3.30919,3.35879,3.35879,3.35879,3.35879,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",882,Samoa,ALLAREA,E,G,PERCENT,0.03367,0.03363,0.03369,0.03379,0.0339,0.03788,0.04188,0.04717,0.05294,0.05869,0.06442,0.07014,0.07585,0.08154,0.08722,0.09288,0.09852,0.10414,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",882,Samoa,RURAL,E,G,PERCENT,0.04316,0.04316,0.04316,0.04316,0.04316,0.04808,0.053,0.05792,0.06284,0.06776,0.07268,0.0776,0.08251,0.08743,0.09235,0.09727,0.10219,0.10711,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",882,Samoa,URBAN,E,G,PERCENT,0,0,0,0,0,0,0,0.00611,0.0146,0.02309,0.03158,0.04007,0.04855,0.05704,0.06553,0.07402,0.08251,0.09099,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",674,San Marino,ALLAREA,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",678,Sao Tome and Principe,ALLAREA,E,G,PERCENT,70.62163,69.28055,67.89904,66.50188,65.09431,63.67762,62.25153,60.81633,59.37234,57.9206,56.46081,54.9937,53.51933,52.04404,50.56751,49.09054,47.61353,47.43382,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",678,Sao Tome and Principe,RURAL,E,G,PERCENT,77.64174,76.67655,75.71136,74.74617,73.78098,72.81579,71.8506,70.88541,69.92022,68.95504,67.98985,67.02466,66.05947,65.09428,64.12909,63.1639,62.19871,62.19871,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",678,Sao Tome and Principe,URBAN,E,G,PERCENT,64.50136,63.0752,61.64904,60.22288,58.79672,57.37056,55.9444,54.51824,53.09208,51.66592,50.23976,48.8136,47.38744,45.96128,44.53512,43.10896,41.68279,41.68279,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",682,Saudi Arabia,ALLAREA,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",686,Senegal,ALLAREA,E,G,PERCENT,23.99249,23.42622,22.8623,22.25289,21.61082,20.97447,20.34322,19.71741,19.09707,18.48249,17.87314,17.26931,16.67128,16.07881,15.49192,14.90873,14.32966,13.75443,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",686,Senegal,RURAL,E,G,PERCENT,37.7764,36.97631,36.17622,35.37613,34.57604,33.77596,32.97587,32.17578,31.37569,30.5756,29.77552,28.97543,28.17534,27.37525,26.57516,25.77507,24.97499,24.1749,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",686,Senegal,URBAN,E,G,PERCENT,3.59011,3.48954,3.38897,3.28839,3.18782,3.08725,2.98667,2.8861,2.78552,2.68495,2.58438,2.4838,2.38323,2.28265,2.18208,2.08151,1.98093,1.88036,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",688,Serbia,ALLAREA,E,G,PERCENT,0.06897,0.06916,0.06935,0.06953,0.06972,0.06893,0.06803,0.06703,0.06591,0.06468,0.06334,0.06189,0.06042,0.06123,0.06663,0.07199,0.07733,0.0771,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",688,Serbia,RURAL,E,G,PERCENT,0.025,0.025,0.025,0.025,0.025,0.0375,0.05,0.0625,0.075,0.0875,0.1,0.1125,0.125,0.1375,0.15,0.1625,0.175,0.175,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",688,Serbia,URBAN,E,G,PERCENT,0.10833,0.10833,0.10833,0.10833,0.10833,0.09583,0.08333,0.07083,0.05833,0.04583,0.03333,0.02083,0.00833,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",690,Seychelles,ALLAREA,E,G,PERCENT,1.41026,1.33434,1.25841,1.18249,1.10657,1.03064,0.95472,0.8788,0.80287,0.72695,0.65103,0.5751,0.49918,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",694,Sierra Leone,ALLAREA,E,G,PERCENT,26.26398,25.75238,25.2437,24.73797,24.2352,23.71354,23.17948,22.65004,22.12524,21.60538,21.09048,20.58031,20.07493,19.57483,19.07955,18.58937,18.10408,17.62233,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",694,Sierra Leone,RURAL,E,G,PERCENT,37.45273,36.77676,36.10079,35.42481,34.74884,34.07287,33.3969,32.72092,32.04495,31.36898,30.69301,30.01703,29.34106,28.66509,27.98912,27.31314,26.63717,25.9612,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",694,Sierra Leone,URBAN,E,G,PERCENT,6.0466,6.03993,6.03326,6.02659,6.01991,6.01324,6.00657,5.9999,5.99323,5.98656,5.97988,5.97321,5.96654,5.95987,5.9532,5.94653,5.93985,5.93318,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",702,Singapore,ALLAREA,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",702,Singapore,URBAN,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",534,Sint Maarten (Dutch part),ALLAREA,E,G,PERCENT,0.49709,0.46896,0.44082,0.41269,0.38456,0.35643,0.3283,0.30017,0.27204,0.2439,0.21577,0.18764,0.15951,0.13138,0.13138,0.13138,0.13138,0.13138,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",703,Slovakia,ALLAREA,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",703,Slovakia,RURAL,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",703,Slovakia,URBAN,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",705,Slovenia,ALLAREA,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",705,Slovenia,RURAL,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",705,Slovenia,URBAN,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",90,Solomon Islands,ALLAREA,E,G,PERCENT,57.22907,57.00468,56.77566,56.54201,56.30374,56.14993,55.98729,55.81571,55.63448,55.44467,55.24557,55.04135,54.83138,54.61624,54.39656,54.1717,53.93662,53.68984,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",90,Solomon Islands,RURAL,E,G,PERCENT,66.37418,66.37418,66.37418,66.37418,66.37418,66.55023,66.72629,66.90234,67.07839,67.25445,67.4305,67.60656,67.78261,67.95867,68.13472,68.31078,68.48683,68.66288,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",90,Solomon Islands,URBAN,E,G,PERCENT,8.54134,8.54134,8.54134,8.54134,8.54134,8.2264,7.91146,7.59652,7.28158,6.96664,6.6517,6.33676,6.02182,5.70688,5.39194,5.077,4.73443,4.36227,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",706,Somalia,ALLAREA,E,G,PERCENT,58.75163,56.97328,55.20255,53.18357,51.17874,49.19092,47.21784,47.37132,44.91027,42.47543,40.06558,37.68524,35.95933,34.24741,32.54849,30.8622,29.1882,27.52716,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",706,Somalia,RURAL,E,G,PERCENT,81.87112,79.9127,77.95427,75.99584,74.03742,72.07899,70.12056,68.16213,66.20371,64.24528,62.28685,60.32842,58.37,56.41157,54.45314,52.49471,50.53629,48.57786,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",706,Somalia,URBAN,E,G,PERCENT,12.33255,11.67515,11.01775,10.36035,9.70295,9.04555,8.38815,7.73075,7.07335,6.41595,5.75856,5.10116,4.44376,3.78636,3.12896,2.47156,1.81416,1.15676,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",710,South Africa,ALLAREA,E,G,PERCENT,12.35027,11.61965,10.88972,10.16894,9.4613,8.76726,8.08638,7.41857,6.76365,6.12204,5.49326,4.87732,4.27403,3.68354,3.10549,2.53986,1.98655,1.44546,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",710,South Africa,RURAL,E,G,PERCENT,25.07645,23.77387,22.4713,21.16872,19.86614,18.56357,17.26099,15.95841,14.65584,13.35326,12.05068,10.74811,9.44553,8.14295,6.84038,5.5378,4.23522,2.93265,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",710,South Africa,URBAN,E,G,PERCENT,2.70704,2.58746,2.46788,2.3483,2.22872,2.10915,1.98957,1.86999,1.75041,1.63083,1.51125,1.39167,1.27209,1.15251,1.03293,0.91335,0.79377,0.6742,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",728,South Sudan,ALLAREA,E,G,PERCENT,,,,,,,,,,,,71.10462,69.78272,68.43952,67.07341,65.6817,64.2631,62.81587,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",728,South Sudan,RURAL,E,G,PERCENT,,,,,,,,,,,,77.87956,77.38199,76.88443,76.38686,75.88929,75.39173,74.89416,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",728,South Sudan,URBAN,E,G,PERCENT,,,,,,,,,,,,40.30781,35.6667,31.02558,26.38447,21.74336,17.10225,12.46114,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",724,Spain,ALLAREA,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",724,Spain,RURAL,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",724,Spain,URBAN,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",144,Sri Lanka,ALLAREA,E,G,PERCENT,,3.16469,3.16489,3.16508,3.16527,3.16547,2.94407,2.72267,2.50126,2.27983,2.05841,1.83697,1.61553,1.39389,1.17206,0.95006,0.74462,0.55947,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",144,Sri Lanka,RURAL,E,G,PERCENT,,3.39789,3.39789,3.39789,3.39789,3.39789,3.17185,2.94582,2.71979,2.49376,2.26772,2.04169,1.81566,1.58962,1.36359,1.13756,0.91153,0.68549,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",144,Sri Lanka,URBAN,E,G,PERCENT,,2.12807,2.12807,2.12807,2.12807,2.12807,1.92632,1.72456,1.52281,1.32105,1.1193,0.91754,0.71579,0.51404,0.31228,0.11053,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",275,State of Palestine,ALLAREA,E,G,PERCENT,0.62074,0.59042,0.56014,0.52993,0.49977,0.46966,0.43961,0.40961,0.26357,0.25205,0.24061,0.22929,0.21807,0.20698,0.19602,0.18514,0.17429,0.1636,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",275,State of Palestine,RURAL,E,G,PERCENT,1.28858,1.2528,1.21702,1.18124,1.14546,1.10968,1.07389,1.03811,1.00233,0.96655,0.93077,0.89499,0.85921,0.82342,0.78764,0.75164,0.71511,0.67866,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",275,State of Palestine,URBAN,E,G,PERCENT,0.36062,0.33523,0.30984,0.28446,0.25907,0.23368,0.20829,0.1829,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",729,Sudan,ALLAREA,E,G,PERCENT,50.93362,50.9124,50.89118,50.86997,50.84876,48.66428,46.48028,44.29677,42.11375,39.92329,37.7253,35.52011,33.30836,31.09,28.86567,26.63497,24.39856,24.31262,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",729,Sudan,RURAL,E,G,PERCENT,63.94007,63.94007,63.94007,63.94007,63.94007,61.62633,59.31259,56.99885,54.68511,52.37137,50.05763,47.74389,45.43015,43.11641,40.80267,38.48893,36.17519,36.17519,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",729,Sudan,URBAN,E,G,PERCENT,23.91405,23.91405,23.91405,23.91405,23.91405,22.05962,20.20519,18.35076,16.49633,14.6419,12.78747,10.93304,9.07861,7.22418,5.36975,3.51532,1.66089,1.66089,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",740,Suriname,ALLAREA,E,G,PERCENT,8.42893,8.07923,7.73082,7.38418,7.03907,6.72083,6.40368,6.08532,5.76553,5.44416,5.12154,4.79749,4.47202,4.14513,3.81505,3.48222,3.14729,2.8108,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",740,Suriname,RURAL,E,G,PERCENT,25.06004,24.03282,23.00561,21.97839,20.95118,19.92396,18.89674,17.86953,16.84231,15.8151,14.78788,13.76066,12.73345,11.70623,10.67902,9.6518,8.62458,7.59737,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",740,Suriname,URBAN,E,G,PERCENT,0.02978,0.04859,0.06739,0.0862,0.10501,0.12381,0.14262,0.16143,0.18023,0.19904,0.21785,0.23665,0.25546,0.27427,0.29307,0.31188,0.33069,0.34949,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",752,Sweden,ALLAREA,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",752,Sweden,RURAL,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",752,Sweden,URBAN,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
